store_id,name,store_type,status,latitude,longitude,address_street,address_city,address_state,address_postal_code,address_country,phone,services,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun
S0631,Fort Wayne Store,outlet,active,41.0647,-85.1094,691 Park St,Fort Wayne,IN,46802,USA,796-568-4620,garden_center|optical|pharmacy|gift_wrapping|photo_printing,06:00-24:00,06:00-24:00,08:00-21:00,10:00-24:00,09:00-24:00,10:00-24:00,08:00-21:00
S0632,Indianapolis Store,regular,active,39.7993,-86.206,238 Main St,Indianapolis,IN,46204,USA,512-400-4025,returns|pickup,closed,07:00-24:00,closed,10:00-21:00,06:00-22:00,10:00-20:00,07:00-21:00
S0633,Fort Wayne Store,regular,inactive,41.1093,-85.1787,710 Market St,Fort Wayne,IN,46802,USA,364-337-1336,automotive|pharmacy|gift_wrapping|photo_printing,08:00-20:00,07:00-21:00,09:00-23:00,closed,08:00-24:00,08:00-22:00,08:00-24:00
S0634,Fort Wayne Store,regular,active,41.0738,-85.1371,550 Second St,Fort Wayne,IN,46802,USA,772-915-2561,gift_wrapping|returns,10:00-20:00,closed,10:00-24:00,10:00-23:00,closed,10:00-23:00,08:00-20:00
S0635,Fort Wayne Store,regular,active,41.1286,-85.163,750 Third St,Fort Wayne,IN,46802,USA,353-222-4640,pharmacy|returns|photo_printing|gift_wrapping,10:00-21:00,07:00-23:00,09:00-20:00,09:00-20:00,06:00-24:00,07:00-20:00,09:00-21:00
S0636,Indianapolis Store,regular,active,39.7555,-86.1122,261 Market St,Indianapolis,IN,46204,USA,645-923-7924,photo_printing|returns|pharmacy|optical,07:00-21:00,08:00-23:00,10:00-21:00,09:00-22:00,06:00-21:00,10:00-24:00,06:00-24:00
S0637,Fort Wayne Store,regular,active,41.0387,-85.1341,724 Market St,Fort Wayne,IN,46802,USA,799-932-3763,optical|pickup,09:00-22:00,07:00-23:00,08:00-23:00,06:00-24:00,09:00-20:00,08:00-24:00,10:00-23:00
S0638,Fort Wayne Store,regular,inactive,41.0353,-85.1811,633 Main St,Fort Wayne,IN,46802,USA,809-697-2057,photo_printing|pharmacy|pickup,09:00-20:00,08:00-22:00,09:00-23:00,09:00-24:00,09:00-23:00,10:00-24:00,09:00-21:00
S0639,Fort Wayne Store,regular,active,41.0417,-85.1191,174 Elm St,Fort Wayne,IN,46802,USA,738-289-2152,automotive|garden_center|returns,09:00-23:00,closed,10:00-21:00,09:00-23:00,07:00-21:00,09:00-21:00,08:00-24:00
S0640,Fort Wayne Store,express,active,41.0339,-85.1049,552 Market St,Fort Wayne,IN,46802,USA,829-769-2416,garden_center|returns|pharmacy|optical|pickup,07:00-20:00,10:00-22:00,07:00-24:00,08:00-23:00,07:00-22:00,06:00-24:00,07:00-21:00
S0641,Indianapolis Store,regular,active,39.7496,-86.1475,329 Market St,Indianapolis,IN,46204,USA,858-553-8676,returns|automotive|photo_printing,closed,09:00-22:00,06:00-23:00,08:00-20:00,08:00-21:00,10:00-24:00,07:00-21:00
S0642,Fort Wayne Store,regular,active,41.0388,-85.1884,339 Elm St,Fort Wayne,IN,46802,USA,887-267-6172,photo_printing|automotive|pharmacy|returns,07:00-21:00,06:00-20:00,07:00-23:00,10:00-20:00,08:00-23:00,07:00-20:00,09:00-22:00
S0643,Indianapolis Store,outlet,temporarily_closed,39.7531,-86.1975,148 Second St,Indianapolis,IN,46204,USA,808-679-5928,gift_wrapping|garden_center|returns,08:00-21:00,07:00-23:00,06:00-21:00,07:00-21:00,07:00-24:00,08:00-21:00,07:00-22:00
S0644,Indianapolis Store,regular,active,39.8074,-86.1781,866 Oak St,Indianapolis,IN,46204,USA,758-242-2530,garden_center|pickup,07:00-24:00,08:00-24:00,07:00-21:00,09:00-20:00,09:00-23:00,08:00-22:00,09:00-20:00
S0645,Fort Wayne Store,express,active,41.0392,-85.1056,845 Market St,Fort Wayne,IN,46802,USA,245-954-9501,pharmacy|optical|photo_printing|returns,07:00-24:00,06:00-23:00,08:00-21:00,08:00-24:00,08:00-23:00,08:00-23:00,06:00-20:00
S0646,Fort Wayne Store,regular,active,41.0613,-85.1831,36 Main St,Fort Wayne,IN,46802,USA,231-504-5325,garden_center|optical|pickup|pharmacy,08:00-24:00,09:00-21:00,08:00-20:00,09:00-23:00,07:00-24:00,09:00-22:00,06:00-22:00
S0647,Fort Wayne Store,regular,active,41.0632,-85.0999,429 Park St,Fort Wayne,IN,46802,USA,342-417-1521,pharmacy|optical,09:00-22:00,08:00-24:00,08:00-24:00,06:00-21:00,07:00-24:00,08:00-23:00,08:00-21:00
S0648,Fort Wayne Store,regular,active,41.0623,-85.1552,709 Broadway St,Fort Wayne,IN,46802,USA,835-327-8483,photo_printing|gift_wrapping|pharmacy|pickup,07:00-21:00,09:00-21:00,08:00-23:00,07:00-22:00,09:00-23:00,10:00-23:00,06:00-21:00
S0649,Baltimore Store,regular,active,39.2756,-76.5629,182 Oak St,Baltimore,MD,21202,USA,454-990-3791,automotive|gift_wrapping|returns|pickup,07:00-20:00,07:00-20:00,closed,07:00-20:00,09:00-21:00,07:00-20:00,10:00-24:00
S0650,Baltimore Store,regular,active,39.2669,-76.6259,879 Market St,Baltimore,MD,21202,USA,793-762-4867,garden_center|returns|photo_printing|optical,08:00-24:00,10:00-21:00,06:00-22:00,09:00-23:00,07:00-22:00,06:00-21:00,06:00-23:00
S0651,Baltimore Store,regular,active,39.299,-76.644,19 Market St,Baltimore,MD,21202,USA,626-563-4211,photo_printing|optical|gift_wrapping|returns,07:00-20:00,09:00-24:00,10:00-21:00,06:00-23:00,07:00-21:00,09:00-20:00,08:00-21:00
S0652,Baltimore Store,flagship,active,39.2559,-76.6032,271 Broadway St,Baltimore,MD,21202,USA,379-844-9035,gift_wrapping|pharmacy|photo_printing|returns,10:00-24:00,closed,09:00-20:00,06:00-23:00,08:00-23:00,closed,09:00-23:00
S0653,Baltimore Store,regular,active,39.3277,-76.589,588 Third St,Baltimore,MD,21202,USA,565-819-3425,returns|pharmacy|optical|pickup|automotive,09:00-20:00,10:00-21:00,08:00-22:00,09:00-23:00,08:00-20:00,06:00-21:00,06:00-22:00
S0654,Baltimore Store,regular,active,39.303,-76.5624,879 Oak St,Baltimore,MD,21202,USA,634-899-2648,returns|pharmacy|pickup|automotive|gift_wrapping,06:00-23:00,06:00-21:00,07:00-23:00,09:00-22:00,06:00-23:00,closed,07:00-20:00
S0655,Baltimore Store,regular,active,39.3177,-76.5749,828 Washington St,Baltimore,MD,21202,USA,449-922-9268,gift_wrapping|optical,10:00-21:00,08:00-20:00,08:00-20:00,09:00-20:00,09:00-20:00,10:00-20:00,08:00-21:00
S0656,Baltimore Store,express,active,39.3332,-76.5635,630 Main St,Baltimore,MD,21202,USA,902-441-1883,garden_center|returns|pharmacy,06:00-23:00,09:00-20:00,08:00-21:00,06:00-22:00,09:00-24:00,07:00-20:00,09:00-20:00
S0657,Baltimore Store,regular,active,39.2707,-76.6287,50 Park St,Baltimore,MD,21202,USA,218-725-6938,photo_printing|pickup|garden_center|returns,08:00-21:00,08:00-24:00,07:00-21:00,07:00-22:00,09:00-23:00,09:00-23:00,06:00-23:00
S0658,Baltimore Store,regular,active,39.2596,-76.636,817 Washington St,Baltimore,MD,21202,USA,261-944-5474,pickup|returns|automotive|gift_wrapping,10:00-23:00,06:00-22:00,06:00-22:00,10:00-21:00,08:00-23:00,07:00-23:00,08:00-23:00
S0659,Baltimore Store,regular,active,39.2563,-76.6378,259 Park St,Baltimore,MD,21202,USA,445-793-5865,pickup|gift_wrapping|pharmacy|photo_printing|garden_center,09:00-24:00,07:00-23:00,06:00-23:00,10:00-23:00,08:00-23:00,09:00-24:00,09:00-24:00
S0660,Baltimore Store,regular,active,39.2581,-76.6022,435 Broadway St,Baltimore,MD,21202,USA,205-533-1721,photo_printing|optical|pickup,08:00-23:00,06:00-23:00,closed,10:00-23:00,09:00-21:00,07:00-22:00,09:00-24:00
S0661,Baltimore Store,regular,active,39.2471,-76.6105,390 Third St,Baltimore,MD,21202,USA,461-878-1314,automotive|optical|photo_printing|returns,07:00-23:00,08:00-22:00,06:00-23:00,09:00-23:00,06:00-21:00,10:00-23:00,08:00-21:00
S0662,Baltimore Store,regular,active,39.2429,-76.6365,548 Second St,Baltimore,MD,21202,USA,948-555-5343,garden_center|pharmacy|gift_wrapping|pickup,06:00-20:00,10:00-24:00,09:00-22:00,10:00-22:00,10:00-22:00,10:00-20:00,08:00-23:00
S0663,Baltimore Store,express,active,39.2492,-76.6312,945 Oak St,Baltimore,MD,21202,USA,372-930-8351,photo_printing|automotive|pharmacy,09:00-20:00,07:00-21:00,10:00-22:00,closed,09:00-21:00,07:00-20:00,08:00-20:00
S0664,Baltimore Store,regular,active,39.2976,-76.5978,318 Third St,Baltimore,MD,21202,USA,766-525-7589,pharmacy|gift_wrapping|returns|optical,07:00-20:00,10:00-23:00,08:00-24:00,07:00-23:00,06:00-21:00,10:00-24:00,10:00-24:00
S0665,Baltimore Store,regular,active,39.2926,-76.5705,257 Elm St,Baltimore,MD,21202,USA,569-255-6960,optical|gift_wrapping,06:00-23:00,09:00-24:00,09:00-22:00,09:00-24:00,06:00-24:00,08:00-22:00,08:00-23:00
S0666,Baltimore Store,regular,active,39.2547,-76.6411,10 Oak St,Baltimore,MD,21202,USA,479-830-3220,gift_wrapping|optical|automotive,08:00-23:00,09:00-20:00,08:00-21:00,08:00-22:00,08:00-21:00,08:00-20:00,10:00-20:00
S0667,Baltimore Store,outlet,active,39.309,-76.5891,967 Park St,Baltimore,MD,21202,USA,884-972-2608,garden_center|automotive,closed,09:00-24:00,09:00-22:00,10:00-20:00,06:00-23:00,06:00-24:00,10:00-22:00
S0668,Baltimore Store,regular,active,39.244,-76.6017,186 Main St,Baltimore,MD,21202,USA,928-395-4564,automotive|pharmacy|garden_center,10:00-24:00,10:00-23:00,09:00-23:00,07:00-23:00,10:00-21:00,10:00-20:00,08:00-22:00
S0669,Baltimore Store,outlet,active,39.2979,-76.5775,903 Washington St,Baltimore,MD,21202,USA,361-970-2066,automotive|optical|pharmacy,10:00-22:00,06:00-22:00,10:00-21:00,07:00-23:00,06:00-20:00,07:00-21:00,09:00-23:00
S0670,Baltimore Store,flagship,active,39.3154,-76.607,168 Main St,Baltimore,MD,21202,USA,337-390-3585,pickup|pharmacy|automotive|garden_center,08:00-22:00,10:00-21:00,09:00-21:00,07:00-23:00,09:00-24:00,09:00-20:00,10:00-20:00
S0671,Baltimore Store,outlet,active,39.2713,-76.6489,970 Third St,Baltimore,MD,21202,USA,472-268-6648,photo_printing|returns|garden_center,closed,closed,08:00-20:00,06:00-24:00,08:00-20:00,10:00-24:00,10:00-20:00
S0672,Baltimore Store,regular,active,39.3316,-76.6383,251 Washington St,Baltimore,MD,21202,USA,688-262-2724,returns|garden_center|optical|pharmacy|photo_printing,09:00-22:00,08:00-21:00,06:00-22:00,10:00-20:00,10:00-22:00,10:00-22:00,07:00-21:00
S0673,Baltimore Store,regular,inactive,39.2983,-76.5679,581 Main St,Baltimore,MD,21202,USA,444-787-1873,automotive|pharmacy,08:00-22:00,06:00-21:00,07:00-22:00,10:00-21:00,08:00-22:00,09:00-22:00,10:00-24:00
S0674,Baltimore Store,regular,active,39.2685,-76.5725,343 Washington St,Baltimore,MD,21202,USA,346-681-1772,pharmacy|photo_printing,08:00-23:00,06:00-20:00,08:00-21:00,08:00-24:00,09:00-23:00,08:00-22:00,10:00-24:00
S0675,Baltimore Store,regular,active,39.2724,-76.6058,49 Elm St,Baltimore,MD,21202,USA,708-350-1048,optical|gift_wrapping|returns,07:00-21:00,08:00-22:00,06:00-22:00,09:00-21:00,10:00-21:00,07:00-20:00,09:00-23:00
S0676,Baltimore Store,regular,active,39.2445,-76.5806,871 Park St,Baltimore,MD,21202,USA,305-364-4725,pickup|pharmacy|gift_wrapping,07:00-22:00,08:00-22:00,10:00-20:00,08:00-20:00,06:00-20:00,08:00-22:00,09:00-22:00
S0677,Baltimore Store,regular,active,39.3227,-76.5963,935 Main St,Baltimore,MD,21202,USA,593-819-3212,gift_wrapping|optical,09:00-20:00,10:00-21:00,06:00-21:00,07:00-22:00,10:00-22:00,10:00-20:00,10:00-23:00
S0678,Baltimore Store,outlet,temporarily_closed,39.3391,-76.6557,689 Washington St,Baltimore,MD,21202,USA,576-422-5281,automotive|gift_wrapping|optical|returns|pickup,09:00-24:00,07:00-21:00,10:00-21:00,07:00-21:00,07:00-22:00,09:00-22:00,09:00-23:00
S0679,Baltimore Store,express,active,39.3131,-76.5928,464 Park St,Baltimore,MD,21202,USA,463-828-7823,gift_wrapping|optical|garden_center|pharmacy,09:00-20:00,09:00-20:00,06:00-21:00,07:00-23:00,10:00-22:00,08:00-22:00,10:00-21:00
S0680,Baltimore Store,regular,active,39.3106,-76.5936,720 Main St,Baltimore,MD,21202,USA,608-797-7857,photo_printing|pickup|pharmacy,06:00-23:00,10:00-22:00,08:00-20:00,07:00-22:00,10:00-20:00,09:00-21:00,08:00-24:00
S0681,Baltimore Store,regular,active,39.2665,-76.6093,392 Park St,Baltimore,MD,21202,USA,805-870-3523,gift_wrapping|optical,09:00-24:00,08:00-21:00,09:00-24:00,07:00-21:00,09:00-24:00,10:00-24:00,09:00-21:00
S0682,Baltimore Store,outlet,active,39.2476,-76.5678,357 Broadway St,Baltimore,MD,21202,USA,640-254-4557,returns|optical,08:00-22:00,07:00-20:00,09:00-24:00,09:00-22:00,08:00-24:00,07:00-24:00,closed
S0683,Baltimore Store,express,active,39.2748,-76.6297,780 Second St,Baltimore,MD,21202,USA,641-571-8967,gift_wrapping|automotive|garden_center|returns|optical,08:00-21:00,08:00-23:00,09:00-22:00,09:00-22:00,08:00-22:00,06:00-20:00,07:00-21:00
S0684,Baltimore Store,express,active,39.3255,-76.607,376 Main St,Baltimore,MD,21202,USA,899-402-1031,automotive|optical|garden_center,09:00-21:00,08:00-21:00,09:00-24:00,06:00-23:00,10:00-24:00,06:00-22:00,06:00-24:00
S0685,Rochester Store,regular,active,43.1678,-77.6291,81 Washington St,Rochester,NY,14604,USA,479-331-8332,photo_printing|optical|automotive|pickup,07:00-22:00,06:00-23:00,09:00-23:00,06:00-24:00,06:00-24:00,10:00-21:00,08:00-20:00
S0686,New York Store,regular,active,40.7096,-74.015,296 Oak St,New York,NY,10001,USA,218-879-8331,photo_printing|garden_center|optical|gift_wrapping,10:00-23:00,06:00-23:00,08:00-23:00,06:00-21:00,10:00-22:00,09:00-24:00,07:00-20:00
S0687,Rochester Store,regular,active,43.1643,-77.6059,462 Third St,Rochester,NY,14604,USA,609-329-3193,pharmacy|garden_center|returns|automotive|photo_printing,09:00-21:00,07:00-23:00,07:00-23:00,10:00-24:00,07:00-22:00,06:00-20:00,08:00-23:00
S0688,Buffalo Store,regular,active,42.8823,-78.8537,863 Main St,Buffalo,NY,14202,USA,760-356-2152,pickup|garden_center,10:00-24:00,10:00-23:00,09:00-23:00,09:00-21:00,07:00-22:00,07:00-24:00,06:00-23:00
S0689,Buffalo Store,regular,active,42.8367,-78.8623,518 Third St,Buffalo,NY,14202,USA,365-266-5466,automotive|gift_wrapping,10:00-20:00,10:00-24:00,09:00-20:00,06:00-24:00,07:00-23:00,07:00-22:00,09:00-24:00
S0690,New York Store,regular,active,40.7336,-73.9976,812 Second St,New York,NY,10001,USA,516-488-4410,returns|automotive|pickup|optical,08:00-23:00,10:00-21:00,06:00-21:00,07:00-21:00,08:00-23:00,06:00-23:00,07:00-24:00
S0691,New York Store,regular,active,40.7576,-74.0095,700 Oak St,New York,NY,10001,USA,236-795-6071,automotive|pharmacy|gift_wrapping|photo_printing,08:00-24:00,10:00-21:00,06:00-21:00,07:00-22:00,10:00-22:00,06:00-24:00,07:00-22:00
S0692,Rochester Store,flagship,active,43.1846,-77.5858,451 Second St,Rochester,NY,14604,USA,443-978-5628,garden_center|pickup|returns|automotive,10:00-24:00,08:00-24:00,10:00-21:00,10:00-24:00,07:00-22:00,06:00-22:00,09:00-20:00
S0693,Albany Store,regular,active,42.6281,-73.7311,384 Market St,Albany,NY,12210,USA,314-413-8316,gift_wrapping|photo_printing,07:00-21:00,08:00-21:00,07:00-21:00,06:00-23:00,10:00-24:00,06:00-22:00,08:00-21:00
S0694,New York Store,regular,active,40.6809,-73.9801,124 Market St,New York,NY,10001,USA,646-311-9123,photo_printing|automotive,06:00-21:00,06:00-24:00,10:00-24:00,09:00-23:00,07:00-22:00,07:00-22:00,08:00-22:00
S0695,Rochester Store,regular,active,43.1723,-77.649,210 Main St,Rochester,NY,14604,USA,242-662-4385,pickup|automotive|garden_center|optical|pharmacy,08:00-20:00,09:00-23:00,07:00-22:00,10:00-20:00,10:00-22:00,08:00-20:00,07:00-24:00
S0696,Rochester Store,regular,temporarily_closed,43.1873,-77.5601,376 Third St,Rochester,NY,14604,USA,422-804-6398,garden_center|optical,07:00-23:00,09:00-24:00,07:00-23:00,09:00-21:00,06:00-24:00,07:00-22:00,08:00-21:00
S0697,New York Store,regular,active,40.6813,-73.9894,793 Third St,New York,NY,10001,USA,302-648-3455,pickup|photo_printing,08:00-22:00,08:00-21:00,08:00-21:00,09:00-21:00,10:00-24:00,07:00-20:00,07:00-24:00
S0698,Buffalo Store,regular,active,42.851,-78.8537,466 Market St,Buffalo,NY,14202,USA,301-665-4458,photo_printing|pharmacy,08:00-23:00,09:00-24:00,08:00-22:00,07:00-21:00,09:00-21:00,09:00-22:00,07:00-22:00
S0699,Buffalo Store,regular,active,42.917,-78.8389,210 Market St,Buffalo,NY,14202,USA,757-347-7526,pharmacy|garden_center|gift_wrapping|automotive|pickup,09:00-20:00,09:00-23:00,07:00-20:00,07:00-23:00,06:00-24:00,09:00-23:00,06:00-24:00
S0700,New York Store,regular,active,40.6765,-74.0087,12 Washington St,New York,NY,10001,USA,698-934-7200,returns|garden_center|optical,07:00-24:00,09:00-22:00,08:00-24:00,08:00-21:00,10:00-24:00,10:00-24:00,09:00-20:00
S0701,New York Store,express,active,40.6761,-73.9895,439 Market St,New York,NY,10001,USA,644-881-8966,returns|pharmacy|garden_center,06:00-23:00,10:00-21:00,09:00-21:00,09:00-21:00,06:00-20:00,07:00-24:00,07:00-22:00
S0702,New York Store,regular,active,40.7123,-73.9582,528 Market St,New York,NY,10001,USA,455-485-7616,gift_wrapping|pickup|photo_printing|returns,08:00-24:00,08:00-22:00,10:00-21:00,08:00-22:00,10:00-22:00,08:00-24:00,closed
S0703,Albany Store,regular,active,42.638,-73.7785,838 Third St,Albany,NY,12210,USA,336-206-6437,optical|garden_center|pharmacy|photo_printing,06:00-24:00,07:00-24:00,07:00-20:00,09:00-21:00,10:00-21:00,09:00-21:00,07:00-23:00
S0704,New York Store,outlet,active,40.6735,-73.979,142 Elm St,New York,NY,10001,USA,815-712-3149,photo_printing|gift_wrapping,08:00-23:00,06:00-20:00,10:00-24:00,08:00-22:00,09:00-20:00,07:00-22:00,08:00-23:00
S0705,Rochester Store,regular,active,43.1469,-77.6496,435 Washington St,Rochester,NY,14604,USA,652-640-9006,returns|pharmacy|optical,09:00-20:00,08:00-23:00,06:00-24:00,08:00-24:00,07:00-23:00,08:00-21:00,09:00-22:00
S0706,Rochester Store,regular,active,43.1399,-77.628,248 Washington St,Rochester,NY,14604,USA,901-369-4799,returns|pharmacy|pickup|automotive,08:00-22:00,08:00-21:00,06:00-22:00,08:00-24:00,06:00-22:00,closed,09:00-22:00
S0707,New York Store,regular,active,40.6698,-74.0464,878 Elm St,New York,NY,10001,USA,223-569-7673,optical|gift_wrapping|garden_center,closed,09:00-23:00,08:00-24:00,06:00-22:00,07:00-24:00,closed,10:00-22:00
S0708,Albany Store,regular,active,42.6236,-73.8012,394 Main St,Albany,NY,12210,USA,613-261-8732,returns|optical,07:00-20:00,07:00-22:00,09:00-23:00,08:00-23:00,06:00-23:00,10:00-21:00,07:00-20:00
S0709,Rochester Store,regular,active,43.2034,-77.6139,166 Market St,Rochester,NY,14604,USA,948-512-8850,returns|optical,07:00-21:00,06:00-21:00,09:00-20:00,07:00-21:00,09:00-21:00,10:00-24:00,09:00-20:00
S0710,Albany Store,regular,active,42.6985,-73.715,394 Washington St,Albany,NY,12210,USA,534-745-3858,gift_wrapping|automotive,08:00-20:00,09:00-20:00,10:00-24:00,08:00-24:00,closed,08:00-22:00,09:00-20:00
S0711,Albany Store,flagship,active,42.6928,-73.7599,946 Main St,Albany,NY,12210,USA,461-844-2506,optical|photo_printing,07:00-22:00,06:00-24:00,08:00-24:00,10:00-22:00,06:00-23:00,07:00-23:00,06:00-24:00
S0712,Buffalo Store,regular,active,42.8391,-78.8433,303 Washington St,Buffalo,NY,14202,USA,297-935-4903,gift_wrapping|returns,08:00-24:00,08:00-24:00,10:00-22:00,10:00-22:00,08:00-22:00,10:00-22:00,09:00-21:00
S0713,Albany Store,outlet,active,42.6578,-73.8057,145 Market St,Albany,NY,12210,USA,496-445-6167,gift_wrapping|automotive|returns|optical,10:00-21:00,08:00-20:00,06:00-20:00,06:00-24:00,06:00-20:00,10:00-20:00,06:00-22:00
S0714,New York Store,regular,active,40.726,-73.9658,43 Market St,New York,NY,10001,USA,608-692-1396,automotive|gift_wrapping|photo_printing,07:00-22:00,06:00-20:00,08:00-22:00,closed,closed,closed,10:00-21:00
S0715,Rochester Store,regular,active,43.1581,-77.6044,388 Broadway St,Rochester,NY,14604,USA,727-570-2841,garden_center|optical|gift_wrapping|pickup|photo_printing,08:00-20:00,08:00-24:00,07:00-20:00,07:00-21:00,07:00-23:00,10:00-22:00,10:00-22:00
S0716,Albany Store,regular,active,42.6756,-73.8008,144 Third St,Albany,NY,12210,USA,759-335-4150,gift_wrapping|photo_printing|pharmacy,06:00-23:00,09:00-21:00,06:00-22:00,08:00-20:00,06:00-22:00,09:00-20:00,10:00-24:00
S0717,Albany Store,regular,active,42.6699,-73.7621,47 Market St,Albany,NY,12210,USA,946-713-8904,automotive|photo_printing|optical|garden_center|returns,06:00-24:00,07:00-23:00,09:00-21:00,09:00-22:00,06:00-24:00,07:00-24:00,10:00-23:00
S0718,Buffalo Store,regular,active,42.8956,-78.8294,195 Park St,Buffalo,NY,14202,USA,776-345-5541,automotive|optical,06:00-21:00,10:00-20:00,09:00-20:00,09:00-24:00,07:00-20:00,09:00-21:00,08:00-23:00
S0719,Albany Store,regular,active,42.6457,-73.7417,17 Market St,Albany,NY,12210,USA,705-253-8466,photo_printing|automotive|garden_center,09:00-22:00,06:00-21:00,07:00-23:00,07:00-22:00,09:00-22:00,06:00-21:00,06:00-22:00
S0720,New York Store,express,active,40.6922,-74.0092,78 Elm St,New York,NY,10001,USA,508-329-3312,optical|returns|gift_wrapping,08:00-24:00,07:00-22:00,06:00-23:00,06:00-24:00,06:00-20:00,08:00-24:00,09:00-22:00
S0721,Fort Lauderdale Store,regular,active,26.1447,-80.1452,833 Washington St,Fort Lauderdale,FL,33301,USA,685-780-3365,photo_printing|pickup,07:00-22:00,06:00-21:00,06:00-24:00,08:00-24:00,07:00-21:00,09:00-22:00,06:00-20:00
S0722,Miami Store,regular,active,25.7739,-80.1953,181 Second St,Miami,FL,33101,USA,238-583-8946,photo_printing|gift_wrapping|pickup|automotive|garden_center,10:00-21:00,09:00-24:00,06:00-21:00,09:00-24:00,07:00-22:00,06:00-22:00,07:00-24:00
S0723,Fort Lauderdale Store,outlet,active,26.14,-80.1726,858 Market St,Fort Lauderdale,FL,33301,USA,251-452-4139,returns|gift_wrapping|automotive|pharmacy|garden_center,10:00-23:00,07:00-22:00,08:00-22:00,closed,06:00-21:00,07:00-22:00,08:00-23:00
S0724,Tampa Store,regular,active,27.9199,-82.4389,819 Second St,Tampa,FL,33601,USA,951-894-9931,photo_printing|pharmacy|optical,08:00-23:00,07:00-23:00,09:00-20:00,06:00-23:00,07:00-20:00,10:00-20:00,07:00-20:00
